student_id,semester,branch,attendance_percentage,study_hours_per_week,assignment_completion_percentage,previous_sgpa,previous_cgpa,backlog_count,current_failed_courses,low_performance_course_count,performance_trend,INDEPENDENT_RISK_LABEL
2259,8,CSE,83.42,26.21,67.42,7.38,7.25,0,0,0,STABLE,MEDIUM
2260,1,CE,56.8,29.46,84.93,,,0,0,0,STABLE,LOW
2260,2,CE,59.17,18.8,90.24,9.6,9.6,0,0,0,DECLINING,MEDIUM
2260,3,CE,61.04,20.65,80.8,8.93,9.27,0,0,0,STABLE,LOW
2260,4,CE,56.28,21.94,92.0,9.0,9.19,0,0,0,DECLINING,MEDIUM
2260,5,CE,68.74,18.8,96.46,8.09,8.96,0,0,0,IMPROVING,LOW
2260,6,CE,56.33,24.71,80.09,8.75,8.92,0,0,0,STABLE,LOW
2260,7,CE,66.86,21.02,84.85,9.0,8.94,0,0,1,DECLINING,MEDIUM
2260,8,CE,65.63,25.13,77.44,7.67,8.81,0,0,0,IMPROVING,LOW
2261,1,CSE,72.58,17.16,81.66,,,0,0,0,STABLE,MEDIUM
2261,2,CSE,59.22,25.06,81.07,8.18,8.18,0,0,0,IMPROVING,LOW
2261,3,CSE,64.93,17.4,68.74,8.57,8.4,0,0,0,STABLE,LOW
2261,4,CSE,72.92,14.69,80.63,8.27,8.36,1,1,1,DECLINING,MEDIUM
2261,5,CSE,57.52,19.96,83.85,6.6,7.84,1,0,0,IMPROVING,MEDIUM
2261,6,CSE,73.45,19.09,80.6,8.21,7.92,1,0,0,IMPROVING,LOW
2261,7,CSE,76.53,13.45,75.78,8.57,8.04,1,0,1,DECLINING,MEDIUM
2261,8,CSE,64.05,17.27,76.75,7.12,7.95,1,0,0,IMPROVING,MEDIUM
2262,1,ECE,72.6,14.11,76.51,,,0,0,1,STABLE,LOW
2262,2,ECE,71.03,16.72,97.53,8.0,8.0,0,0,0,IMPROVING,LOW
2262,3,ECE,65.8,21.66,82.74,9.07,8.58,0,0,0,STABLE,LOW
2262,4,ECE,63.92,18.63,86.84,9.22,8.74,0,0,0,DECLINING,MEDIUM
2262,5,ECE,67.41,10.41,89.67,8.75,8.74,0,0,0,STABLE,LOW
2262,6,ECE,78.07,15.21,83.88,8.79,8.75,0,0,0,IMPROVING,LOW
2262,7,ECE,68.54,19.16,87.78,9.45,8.86,0,0,0,DECLINING,LOW
2262,8,ECE,79.65,22.61,77.72,9.08,8.89,0,0,0,IMPROVING,LOW
2263,1,ME,80.22,19.46,98.75,,,0,0,0,STABLE,LOW
2263,2,ME,84.86,25.81,89.46,8.33,8.33,0,0,0,IMPROVING,LOW
2263,3,ME,72.62,25.4,97.07,8.86,8.59,0,0,0,DECLINING,MEDIUM
2263,4,ME,77.58,23.96,100.0,8.42,8.54,0,0,0,IMPROVING,LOW
2263,5,ME,76.59,25.4,100.0,9.0,8.66,0,0,0,DECLINING,LOW
2263,6,ME,74.06,25.45,92.5,8.0,8.55,0,0,0,STABLE,LOW
2263,7,ME,64.97,29.85,89.63,8.21,8.49,0,0,0,IMPROVING,LOW
2263,8,ME,74.91,27.04,94.08,8.8,8.53,0,0,0,IMPROVING,LOW
2264,1,ECE,97.28,21.04,89.1,,,0,0,0,STABLE,LOW
2264,2,ECE,100.0,25.81,96.91,9.5,9.5,0,0,0,STABLE,LOW
2264,3,ECE,95.11,16.85,77.93,9.79,9.65,0,0,0,STABLE,LOW
2264,4,ECE,91.94,12.0,97.55,9.67,9.66,0,0,0,STABLE,LOW
2264,5,ECE,100.0,16.64,89.15,9.75,9.68,0,0,0,STABLE,LOW
2264,6,ECE,98.14,16.0,75.27,9.57,9.66,0,0,0,STABLE,LOW
2264,7,ECE,100.0,9.47,83.7,9.73,9.67,0,0,0,STABLE,LOW
2264,8,ECE,84.97,17.69,80.55,9.75,9.68,0,0,0,STABLE,LOW
2265,1,ECE,94.83,11.86,71.61,,,0,0,0,STABLE,LOW
2265,2,ECE,74.65,5.22,58.86,9.75,9.75,0,0,0,DECLINING,LOW
2265,3,ECE,70.0,8.54,55.44,8.71,9.19,0,0,0,IMPROVING,LOW
2265,4,ECE,74.78,10.27,57.11,9.56,9.29,0,0,0,IMPROVING,LOW
2265,5,ECE,79.86,6.49,58.07,10.0,9.47,0,0,0,DECLINING,LOW
2265,6,ECE,77.16,5.91,77.91,9.14,9.39,0,0,0,IMPROVING,LOW
2265,7,ECE,75.64,3.49,49.56,9.73,9.44,0,0,0,STABLE,LOW
2265,8,ECE,79.41,4.61,72.56,10.0,9.52,0,0,0,DECLINING,LOW
2266,3,EEE,54.5,26.29,95.42,,,1,1,1,STABLE,HIGH
2266,4,EEE,47.08,14.51,83.15,6.23,6.23,1,0,0,IMPROVING,MEDIUM
2266,5,EEE,81.34,31.99,93.48,8.36,7.21,1,0,0,IMPROVING,MEDIUM
2266,6,EEE,69.58,16.32,97.11,9.0,7.84,1,0,0,DECLINING,MEDIUM
2266,7,EEE,60.34,26.8,92.51,7.92,7.86,1,0,0,IMPROVING,MEDIUM
2266,8,EEE,69.12,20.05,100.0,9.25,8.13,1,0,0,DECLINING,LOW
2267,1,ECE,72.13,21.17,100.0,,,0,0,0,STABLE,LOW
2267,2,ECE,60.51,26.96,92.98,8.25,8.25,0,0,0,DECLINING,MEDIUM
2267,3,ECE,65.0,17.72,100.0,7.86,8.04,0,0,1,DECLINING,MEDIUM
2267,4,ECE,61.46,20.77,89.94,7.11,7.8,0,0,0,DECLINING,MEDIUM
2267,5,ECE,58.61,18.78,93.34,6.75,7.53,0,0,0,IMPROVING,MEDIUM
2267,6,ECE,56.17,28.36,100.0,7.79,7.59,1,1,1,DECLINING,HIGH
2267,7,ECE,70.03,25.79,91.49,6.09,7.36,1,0,0,IMPROVING,LOW
2267,8,ECE,61.28,19.82,94.16,8.75,7.56,1,0,0,DECLINING,MEDIUM
2268,1,CE,67.87,18.88,100.0,,,0,0,0,STABLE,MEDIUM
2268,2,CE,70.31,31.3,100.0,7.6,7.6,0,0,0,IMPROVING,MEDIUM
2268,3,CE,72.11,28.71,89.62,8.27,7.93,0,0,1,STABLE,LOW
2268,4,CE,80.82,27.01,100.0,8.25,8.02,0,0,0,STABLE,LOW
2268,5,CE,71.18,30.57,100.0,8.27,8.08,0,0,0,IMPROVING,MEDIUM
2268,6,CE,61.51,33.25,100.0,8.75,8.2,0,0,0,DECLINING,MEDIUM
2268,7,CE,79.01,25.49,100.0,7.5,8.08,0,0,0,IMPROVING,LOW
2268,8,CE,78.05,30.39,100.0,8.67,8.14,0,0,0,STABLE,LOW
2269,1,ECE,66.99,25.35,75.36,,,0,0,0,STABLE,LOW
2269,2,ECE,58.5,14.38,79.34,9.5,9.5,0,0,0,STABLE,LOW
2269,3,ECE,62.06,22.74,75.93,9.57,9.54,0,0,0,IMPROVING,LOW
2269,4,ECE,70.46,20.46,85.19,10.0,9.66,0,0,0,DECLINING,LOW
2269,5,ECE,64.32,15.1,90.65,9.25,9.55,0,0,0,IMPROVING,LOW
2269,6,ECE,78.94,29.91,87.25,9.57,9.56,0,0,0,STABLE,LOW
2269,7,ECE,70.69,24.53,99.27,9.55,9.56,0,0,0,IMPROVING,LOW
2269,8,ECE,61.93,17.34,99.74,10.0,9.62,0,0,0,DECLINING,LOW
2270,1,ECE,69.51,17.46,63.86,,,0,0,2,STABLE,HIGH
2270,2,ECE,79.7,14.55,77.15,5.75,5.75,1,1,3,DECLINING,HIGH
2270,3,ECE,73.83,19.14,65.28,4.43,5.04,1,0,1,IMPROVING,MEDIUM
2270,4,ECE,69.96,20.66,77.64,7.22,5.6,1,0,0,DECLINING,MEDIUM
2270,5,ECE,70.72,17.68,87.8,6.5,5.83,2,1,1,DECLINING,HIGH
2270,6,ECE,74.27,11.6,78.74,5.57,5.77,2,0,1,IMPROVING,HIGH
2270,7,ECE,78.05,12.21,70.28,7.0,5.96,2,0,1,STABLE,HIGH
2270,8,ECE,79.46,14.88,83.76,6.83,6.08,2,0,1,STABLE,HIGH
2271,1,ME,93.55,12.59,76.89,,,0,0,0,STABLE,LOW
2271,2,ME,100.0,18.03,92.28,8.6,8.6,0,0,1,DECLINING,LOW
2271,3,ME,95.84,12.49,85.15,8.29,8.45,0,0,0,IMPROVING,LOW
2271,4,ME,91.73,10.45,79.87,9.42,8.73,0,0,0,DECLINING,LOW
2271,5,ME,82.12,18.65,69.27,8.4,8.64,0,0,0,IMPROVING,LOW
2271,6,ME,89.25,10.44,72.09,9.0,8.7,0,0,0,STABLE,LOW
2271,7,ME,86.11,13.95,71.07,8.93,8.74,0,0,0,IMPROVING,LOW
2271,8,ME,100.0,14.87,83.52,9.7,8.85,0,0,0,STABLE,LOW
2272,1,CSE,78.94,8.46,52.74,,,0,0,0,STABLE,LOW
2272,2,CSE,67.92,11.2,57.63,9.18,9.18,0,0,0,IMPROVING,LOW
2272,3,CSE,82.74,7.08,63.21,9.86,9.56,0,0,0,DECLINING,LOW
2272,4,CSE,77.91,20.24,60.25,8.91,9.36,0,0,0,IMPROVING,LOW
2272,5,CSE,78.54,2.0,64.51,9.8,9.49,0,0,0,DECLINING,MEDIUM
2272,6,CSE,78.66,9.18,59.52,8.71,9.32,0,0,0,IMPROVING,LOW
2272,7,CSE,68.49,10.72,75.37,9.57,9.37,0,0,0,STABLE,LOW
2272,8,CSE,71.8,11.06,76.3,9.62,9.39,0,0,0,STABLE,LOW
2273,1,EEE,74.24,25.67,100.0,,,0,0,0,STABLE,LOW
2273,2,EEE,77.43,24.56,93.86,8.08,8.08,0,0,0,STABLE,LOW
2273,3,EEE,75.15,25.43,100.0,8.36,8.22,0,0,0,DECLINING,MEDIUM
2273,4,EEE,77.85,22.23,100.0,7.77,8.07,0,0,0,STABLE,MEDIUM
2273,5,EEE,89.65,23.09,100.0,7.82,8.02,0,0,0,IMPROVING,LOW
2273,6,EEE,77.9,22.84,100.0,8.54,8.12,0,0,0,STABLE,LOW
2273,7,EEE,67.76,24.09,94.33,8.46,8.18,0,0,0,STABLE,LOW
2273,8,EEE,68.14,32.71,95.04,8.25,8.19,0,0,0,IMPROVING,LOW
2274,1,CE,70.21,27.01,88.36,,,0,0,0,STABLE,LOW
2274,2,CE,67.76,26.98,86.51,9.73,9.73,0,0,0,DECLINING,LOW
2274,3,CE,72.36,31.86,98.03,9.27,9.5,0,0,0,STABLE,LOW
2274,4,CE,62.97,27.78,93.1,9.25,9.43,0,0,0,STABLE,LOW
2274,5,CE,76.63,26.54,100.0,9.18,9.38,0,0,0,STABLE,LOW
2274,6,CE,53.08,14.88,91.09,9.25,9.35,0,0,0,DECLINING,LOW
2274,7,CE,70.04,22.33,95.3,8.36,9.18,0,0,0,IMPROVING,LOW
2274,8,CE,73.99,17.83,91.3,8.67,9.12,0,0,0,IMPROVING,LOW
2275,1,EEE,67.53,29.01,100.0,,,0,0,0,STABLE,LOW
2275,2,EEE,62.3,26.69,92.13,8.54,8.54,0,0,0,DECLINING,LOW
2275,3,EEE,76.35,26.56,100.0,7.79,8.15,0,0,0,IMPROVING,LOW
2275,4,EEE,69.65,29.89,91.03,8.31,8.2,0,0,0,IMPROVING,LOW
2275,5,EEE,58.39,26.35,100.0,9.0,8.37,0,0,0,DECLINING,MEDIUM
2275,6,EEE,79.42,21.84,100.0,7.54,8.2,0,0,1,IMPROVING,MEDIUM
2275,7,EEE,62.53,29.89,84.83,7.92,8.16,0,0,0,DECLINING,MEDIUM
2275,8,EEE,65.97,28.73,85.58,7.58,8.08,0,0,0,IMPROVING,LOW
2276,1,ECE,69.21,17.07,75.71,,,0,0,2,STABLE,HIGH
2276,2,ECE,74.07,14.27,77.62,6.0,6.0,0,0,0,IMPROVING,MEDIUM
2276,3,ECE,81.31,10.56,72.71,7.21,6.65,0,0,1,DECLINING,MEDIUM
2276,4,ECE,77.78,24.86,79.8,6.44,6.6,0,0,1,IMPROVING,MEDIUM
2276,5,ECE,76.04,11.87,52.88,7.0,6.7,1,1,2,DECLINING,HIGH
2276,6,ECE,73.78,16.47,86.02,5.07,6.33,1,0,2,IMPROVING,MEDIUM
2276,7,ECE,92.51,17.34,66.11,6.45,6.35,1,0,1,STABLE,MEDIUM
2276,8,ECE,77.25,19.93,88.28,6.75,6.4,1,0,0,IMPROVING,MEDIUM
2277,1,ME,61.23,14.86,63.98,,,0,0,0,STABLE,LOW
2277,2,ME,69.55,5.94,86.2,9.07,9.07,0,0,0,STABLE,LOW
2277,3,ME,67.87,11.13,78.49,8.86,8.97,0,0,0,DECLINING,MEDIUM
2277,4,ME,72.62,20.2,77.04,8.25,8.76,0,0,0,IMPROVING,LOW
2277,5,ME,74.95,13.76,75.78,9.4,8.93,0,0,0,DECLINING,MEDIUM
2277,6,ME,61.42,9.98,79.25,8.73,8.9,0,0,0,IMPROVING,LOW
2277,7,ME,64.69,10.69,81.78,9.14,8.94,0,0,0,DECLINING,MEDIUM
2277,8,ME,57.58,16.44,63.91,8.0,8.84,0,0,0,IMPROVING,MEDIUM
2278,1,CSE,54.43,6.8,56.15,,,0,0,0,STABLE,MEDIUM
2278,2,CSE,53.0,12.43,74.45,7.27,7.27,0,0,0,IMPROVING,LOW
2278,3,CSE,47.86,8.05,63.57,8.5,7.96,0,0,0,DECLINING,MEDIUM
2278,4,CSE,64.66,10.74,54.24,7.91,7.94,1,1,2,DECLINING,HIGH
2278,5,CSE,64.08,5.75,55.0,5.8,7.31,1,0,2,IMPROVING,HIGH
2278,6,CSE,55.71,12.69,66.78,6.57,7.15,1,0,0,IMPROVING,MEDIUM
2278,7,CSE,53.01,9.52,72.3,8.29,7.35,1,0,0,DECLINING,MEDIUM
2278,8,CSE,53.47,7.17,77.46,7.62,7.38,1,0,1,STABLE,MEDIUM
2279,1,CE,93.32,12.42,92.52,,,0,0,0,STABLE,LOW
2279,2,CE,92.94,17.09,96.98,9.2,9.2,0,0,0,STABLE,LOW
2279,3,CE,72.95,13.51,95.21,8.93,9.07,0,0,0,STABLE,LOW
2279,4,CE,81.25,13.06,86.46,8.75,8.98,0,0,0,STABLE,LOW
2279,5,CE,90.15,16.98,89.58,8.55,8.89,0,0,0,STABLE,LOW
2279,6,CE,80.63,13.7,99.67,8.5,8.82,0,0,0,DECLINING,LOW
2279,7,CE,66.93,20.26,69.69,8.0,8.67,0,0,0,IMPROVING,LOW
2279,8,CE,89.1,20.13,100.0,9.0,8.7,0,0,0,IMPROVING,LOW
2280,1,EEE,59.63,15.34,78.28,,,0,0,1,STABLE,LOW
2280,2,EEE,65.81,16.34,84.95,8.0,8.0,0,0,0,IMPROVING,MEDIUM
2280,3,EEE,68.98,12.61,83.67,8.71,8.37,0,0,0,STABLE,LOW
2280,4,EEE,52.17,22.53,73.5,8.62,8.45,0,0,0,IMPROVING,LOW
2280,5,EEE,62.52,10.56,81.35,9.0,8.57,0,0,2,DECLINING,MEDIUM
2280,6,EEE,75.95,17.53,61.51,7.23,8.3,0,0,0,IMPROVING,LOW
2280,7,EEE,62.54,13.48,78.24,9.0,8.42,0,0,0,DECLINING,MEDIUM
2280,8,EEE,56.83,16.35,69.15,8.25,8.39,0,0,0,IMPROVING,LOW
2281,1,CE,84.72,19.26,66.71,,,0,0,0,STABLE,LOW
2281,2,CE,74.77,10.43,70.79,9.8,9.8,0,0,0,DECLINING,LOW
2281,3,CE,67.94,5.67,62.44,9.07,9.43,0,0,0,STABLE,LOW
2281,4,CE,60.2,8.72,71.68,9.25,9.38,0,0,0,DECLINING,MEDIUM
2281,5,CE,67.3,8.89,69.07,8.45,9.19,0,0,0,STABLE,LOW
2281,6,CE,64.0,8.32,76.08,8.5,9.06,0,0,0,IMPROVING,LOW
2281,7,CE,64.81,9.06,72.85,9.0,9.05,0,0,0,DECLINING,MEDIUM
2281,8,CE,66.72,2.0,54.73,8.0,8.94,0,0,0,IMPROVING,LOW
2282,1,ME,69.48,13.3,83.58,,,0,0,1,STABLE,MEDIUM
2282,2,ME,68.46,19.52,80.97,6.87,6.87,0,0,0,IMPROVING,MEDIUM
2282,3,ME,72.28,21.23,79.2,7.5,7.17,0,0,0,STABLE,MEDIUM
2282,4,ME,80.9,19.88,88.73,7.58,7.29,0,0,0,STABLE,LOW
2282,5,ME,76.06,16.28,90.71,7.6,7.38,0,0,0,IMPROVING,LOW
2282,6,ME,60.91,18.65,81.73,8.27,7.52,0,0,1,STABLE,LOW
2282,7,ME,60.28,26.98,98.14,8.07,7.62,0,0,0,DECLINING,MEDIUM
2282,8,ME,68.19,17.93,76.59,7.3,7.58,0,0,0,IMPROVING,LOW
2283,1,ECE,87.72,19.33,67.74,,,0,0,0,STABLE,LOW
2283,2,ECE,90.6,15.09,61.64,8.75,8.75,0,0,0,IMPROVING,LOW
2283,3,ECE,85.92,12.75,54.69,9.57,9.19,0,0,0,STABLE,LOW
2283,4,ECE,96.49,18.12,74.27,9.78,9.34,0,0,0,STABLE,LOW
2283,5,ECE,82.97,13.33,65.21,10.0,9.51,0,0,0,DECLINING,LOW
2283,6,ECE,84.21,10.97,65.21,9.57,9.52,0,0,0,IMPROVING,LOW
2283,7,ECE,92.04,8.15,53.52,10.0,9.6,0,0,0,DECLINING,LOW
2283,8,ECE,78.57,13.75,68.69,9.58,9.6,0,0,0,IMPROVING,LOW
2284,1,ECE,77.08,12.8,70.72,,,0,0,0,STABLE,MEDIUM
2284,2,ECE,81.99,16.68,71.45,7.5,7.5,0,0,0,STABLE,LOW
2284,3,ECE,87.5,11.97,64.32,7.36,7.42,0,0,1,IMPROVING,LOW
2284,4,ECE,84.19,4.82,72.44,8.0,7.57,0,0,1,DECLINING,HIGH
2284,5,ECE,77.83,7.75,74.46,6.75,7.36,0,0,0,STABLE,MEDIUM
2284,6,ECE,79.59,2.0,62.8,7.0,7.28,0,0,0,STABLE,MEDIUM
2284,7,ECE,80.86,8.87,92.14,6.73,7.19,0,0,0,IMPROVING,LOW
2284,8,ECE,66.37,17.99,59.47,7.83,7.29,0,0,1,DECLINING,HIGH
2285,1,CSE,62.26,2.0,58.47,,,0,0,1,STABLE,MEDIUM
2285,2,CSE,69.31,10.19,44.32,7.0,7.0,0,0,2,DECLINING,MEDIUM
2285,3,CSE,60.39,6.78,60.77,6.43,6.68,0,0,3,STABLE,HIGH
2285,4,CSE,65.8,2.01,68.23,6.55,6.64,2,2,5,DECLINING,HIGH
2285,5,CSE,66.47,2.38,52.18,3.2,5.63,3,1,2,IMPROVING,HIGH
2285,6,CSE,73.52,2.0,56.71,4.5,5.38,3,0,1,IMPROVING,HIGH
2285,7,CSE,62.42,2.75,62.55,6.86,5.65,5,2,4,DECLINING,HIGH
2285,8,CSE,61.6,5.22,62.2,3.75,5.47,5,0,3,IMPROVING,HIGH
2286,3,CE,91.81,17.7,82.69,,,0,0,0,STABLE,LOW
2286,4,CE,90.32,27.99,89.22,9.0,9.0,0,0,0,IMPROVING,LOW
2286,5,CE,83.47,19.75,87.89,10.0,9.48,0,0,0,DECLINING,LOW
2286,6,CE,100.0,14.36,95.42,9.25,9.4,0,0,0,IMPROVING,LOW
2286,7,CE,100.0,21.24,87.96,9.79,9.51,0,0,0,STABLE,LOW
2286,8,CE,100.0,22.37,91.88,10.0,9.59,0,0,0,DECLINING,LOW
2287,1,ME,68.38,17.84,95.65,,,0,0,0,STABLE,LOW
2287,2,ME,60.25,27.93,100.0,8.87,8.87,0,0,0,IMPROVING,LOW
2287,3,ME,72.29,22.2,91.84,10.0,9.41,0,0,0,STABLE,LOW
2287,4,ME,76.08,24.42,100.0,10.0,9.59,0,0,0,STABLE,LOW
2287,5,ME,66.14,28.45,95.5,9.8,9.64,0,0,1,DECLINING,LOW
2287,6,ME,58.12,30.04,100.0,8.64,9.48,0,0,0,IMPROVING,LOW
2287,7,ME,76.04,29.36,100.0,9.36,9.46,0,0,0,IMPROVING,LOW
2287,8,ME,63.9,30.66,96.35,9.7,9.48,0,0,0,IMPROVING,LOW
2288,3,CSE,99.29,17.51,79.64,,,0,0,0,STABLE,LOW
2288,4,CSE,83.26,16.66,80.68,8.64,8.64,0,0,0,IMPROVING,LOW
2288,5,CSE,86.85,11.88,88.15,9.2,8.96,0,0,0,DECLINING,LOW
2288,6,CSE,88.01,15.15,86.14,7.71,8.53,0,0,0,STABLE,LOW
2288,7,CSE,93.01,23.43,85.12,7.79,8.33,0,0,0,IMPROVING,LOW
2288,8,CSE,84.68,22.48,91.1,9.12,8.44,0,0,0,DECLINING,LOW
2289,1,CSE,69.93,24.92,85.47,,,0,0,0,STABLE,LOW
2289,2,CSE,80.86,20.97,97.23,9.73,9.73,0,0,0,STABLE,LOW
2289,3,CSE,83.48,15.88,94.99,9.5,9.6,0,0,0,STABLE,LOW
2289,4,CSE,87.67,17.08,100.0,9.73,9.64,0,0,0,STABLE,LOW
2289,5,CSE,85.16,20.91,83.71,9.8,9.69,0,0,0,STABLE,LOW
2289,6,CSE,71.37,20.33,86.3,9.57,9.66,0,0,0,STABLE,LOW
2289,7,CSE,69.15,22.2,82.24,9.79,9.68,0,0,0,STABLE,LOW
2289,8,CSE,75.22,22.52,77.49,9.62,9.68,0,0,0,STABLE,LOW
2290,3,CSE,75.8,8.1,61.0,,,0,0,0,STABLE,MEDIUM
2290,4,CSE,73.53,3.02,55.28,7.18,7.18,0,0,1,STABLE,MEDIUM
2290,5,CSE,76.21,8.52,69.87,7.0,7.08,0,0,1,STABLE,MEDIUM
2290,6,CSE,78.49,2.35,55.9,6.71,6.95,0,0,0,IMPROVING,MEDIUM
2290,7,CSE,77.84,10.41,63.98,7.07,6.98,0,0,0,IMPROVING,LOW
2290,8,CSE,77.89,5.41,64.75,8.38,7.16,0,0,2,DECLINING,MEDIUM
2291,1,ECE,70.2,14.23,74.14,,,0,0,0,STABLE,LOW
2291,2,ECE,75.85,12.19,87.39,9.25,9.25,0,0,0,STABLE,LOW
2291,3,ECE,71.22,16.56,81.9,9.21,9.23,0,0,0,IMPROVING,LOW
2291,4,ECE,73.7,11.51,80.91,9.78,9.37,0,0,0,DECLINING,LOW
2291,5,ECE,75.97,13.37,83.93,9.25,9.34,0,0,0,IMPROVING,LOW
2291,6,ECE,75.22,15.67,67.87,9.57,9.39,0,0,0,STABLE,LOW
2291,7,ECE,73.62,9.84,77.08,9.45,9.4,0,0,0,STABLE,LOW
2291,8,ECE,78.27,12.97,89.62,9.42,9.4,0,0,0,STABLE,LOW
2292,1,EEE,81.65,18.37,80.27,,,0,0,0,STABLE,LOW
2292,2,EEE,82.22,17.81,86.45,9.38,9.38,0,0,0,IMPROVING,LOW
2292,3,EEE,80.6,23.37,71.24,9.79,9.59,0,0,0,DECLINING,LOW
2292,4,EEE,73.32,12.83,88.3,9.46,9.55,0,0,0,DECLINING,LOW
2292,5,EEE,80.64,15.55,98.59,8.55,9.33,0,0,0,IMPROVING,LOW
2292,6,EEE,73.15,24.02,99.16,9.31,9.33,0,0,0,IMPROVING,LOW
2292,7,EEE,73.25,23.86,91.6,9.85,9.42,0,0,0,STABLE,LOW
2292,8,EEE,82.16,17.67,90.99,9.58,9.44,0,0,0,STABLE,LOW
2293,1,ECE,46.13,24.36,94.47,,,0,0,0,STABLE,MEDIUM
2293,2,ECE,45.62,23.15,80.79,7.5,7.5,0,0,0,DECLINING,MEDIUM
2293,3,ECE,40.0,19.91,85.38,6.64,7.04,0,0,0,STABLE,MEDIUM
2293,4,ECE,46.6,27.94,96.16,6.89,7.0,0,0,0,IMPROVING,MEDIUM
2293,5,ECE,52.07,22.68,91.39,8.25,7.32,0,0,1,DECLINING,HIGH
2293,6,ECE,43.99,17.53,88.31,6.79,7.2,0,0,0,IMPROVING,MEDIUM
2293,7,ECE,41.12,24.03,92.18,7.27,7.21,0,0,1,STABLE,HIGH
2293,8,ECE,41.1,14.81,100.0,7.08,7.19,0,0,1,DECLINING,HIGH
2294,1,ME,58.43,27.97,86.88,,,0,0,0,STABLE,LOW
2294,2,ME,70.84,23.13,100.0,9.47,9.47,0,0,0,DECLINING,MEDIUM
2294,3,ME,60.98,26.43,97.47,8.14,8.83,0,0,0,STABLE,LOW
2294,4,ME,66.6,23.3,79.74,8.33,8.68,1,1,1,DECLINING,HIGH
2294,5,ME,58.1,17.3,89.19,5.8,7.91,1,0,0,IMPROVING,MEDIUM
2294,6,ME,62.58,25.3,89.96,6.91,7.75,2,1,1,DECLINING,HIGH
2294,7,ME,60.94,28.5,96.56,5.86,7.42,2,0,1,IMPROVING,MEDIUM
2294,8,ME,60.34,16.64,93.44,7.6,7.44,2,0,0,STABLE,MEDIUM
2295,1,EEE,67.58,4.18,78.24,,,0,0,0,STABLE,LOW
2295,2,EEE,70.37,16.81,56.44,7.92,7.92,0,0,0,IMPROVING,MEDIUM
2295,3,EEE,62.45,8.98,63.6,8.29,8.11,0,0,0,IMPROVING,LOW
2295,4,EEE,61.54,12.24,62.42,8.85,8.35,1,1,1,DECLINING,HIGH
2295,5,EEE,57.59,7.07,78.02,6.73,8.0,1,0,0,IMPROVING,MEDIUM
2295,6,EEE,61.6,14.92,69.87,7.92,7.98,1,0,0,IMPROVING,MEDIUM
2295,7,EEE,76.76,14.58,64.05,9.0,8.16,1,0,0,STABLE,LOW
2295,8,EEE,63.99,15.46,70.93,9.17,8.29,1,0,0,DECLINING,MEDIUM
2296,3,ME,74.02,5.14,72.0,,,0,0,1,STABLE,MEDIUM
2296,4,ME,77.24,9.29,75.43,6.75,6.75,0,0,0,IMPROVING,LOW
2296,5,ME,81.72,13.1,58.45,7.8,7.33,0,0,0,DECLINING,MEDIUM
2296,6,ME,72.02,14.29,77.21,7.45,7.37,0,0,0,DECLINING,MEDIUM
2296,7,ME,85.21,14.3,72.37,7.0,7.27,0,0,0,IMPROVING,LOW
2296,8,ME,80.95,13.49,76.25,8.6,7.48,0,0,2,DECLINING,LOW
2297,1,ME,80.51,29.88,100.0,,,0,0,0,STABLE,LOW
2297,2,ME,79.39,25.84,100.0,9.27,9.27,0,0,0,STABLE,LOW
2297,3,ME,87.73,31.43,95.64,9.36,9.31,0,0,0,STABLE,LOW
2297,4,ME,85.42,23.35,100.0,9.08,9.24,0,0,0,IMPROVING,LOW
2297,5,ME,90.05,23.19,94.44,9.4,9.29,0,0,0,IMPROVING,LOW
2297,6,ME,91.68,21.46,94.41,10.0,9.4,0,0,0,DECLINING,LOW
2297,7,ME,90.22,29.0,95.47,9.57,9.43,0,0,0,STABLE,LOW
2297,8,ME,79.7,24.27,100.0,9.5,9.44,0,0,0,STABLE,LOW
2298,1,ME,95.81,21.3,100.0,,,0,0,0,STABLE,LOW
2298,2,ME,100.0,27.42,96.85,9.87,9.87,0,0,0,DECLINING,LOW
2298,3,ME,100.0,24.37,100.0,8.43,9.17,0,0,0,IMPROVING,LOW
2298,4,ME,100.0,22.73,100.0,8.75,9.05,0,0,0,STABLE,LOW
2298,5,ME,100.0,23.1,100.0,8.6,8.93,0,0,0,IMPROVING,LOW
2298,6,ME,100.0,27.8,100.0,8.91,8.93,0,0,0,STABLE,LOW
2298,7,ME,100.0,25.14,91.99,9.0,8.94,0,0,0,STABLE,LOW
2298,8,ME,100.0,29.4,100.0,9.2,8.97,0,0,0,DECLINING,LOW
2299,1,ECE,77.26,23.93,93.32,,,0,0,0,STABLE,LOW
2299,2,ECE,76.46,22.9,82.1,8.5,8.5,0,0,2,DECLINING,MEDIUM
2299,3,ECE,82.25,20.74,100.0,6.36,7.35,0,0,1,IMPROVING,MEDIUM
2299,4,ECE,82.15,26.22,100.0,8.11,7.54,0,0,0,DECLINING,MEDIUM
2299,5,ECE,69.61,24.68,100.0,7.5,7.53,0,0,1,STABLE,MEDIUM
2299,6,ECE,87.66,24.74,84.39,7.29,7.48,0,0,1,STABLE,LOW
2299,7,ECE,73.65,24.04,100.0,7.45,7.47,0,0,0,IMPROVING,MEDIUM
