student_id,registration_number,semester,academic_year,attendance_percentage,study_hours_per_week,assignments_completed_percentage,class_participation,sgpa,cgpa,previous_sgpa,previous_cgpa,backlog_count,current_failed_courses,low_performance_course_count,performance_trend
1455,REG2021ECE01455,5,2023,73.64,12.42,74.73,67.31,7.86,7.43,7.0,7.14,0,0,0,IMPROVING
1455,REG2021ECE01455,6,2023,71.37,7.08,64.96,62.56,7.27,7.39,7.86,7.43,0,0,0,DECLINING
1455,REG2021ECE01455,7,2024,67.75,5.99,66.39,69.7,7.17,7.34,7.27,7.39,0,0,0,STABLE
1455,REG2021ECE01455,8,2024,78.73,7.87,74.03,72.03,8.0,7.46,7.17,7.34,0,0,0,IMPROVING
1456,REG2021CE01456,3,2022,80.16,26.1,74.01,71.57,8.75,8.75,,,0,0,0,STABLE
1456,REG2021CE01456,4,2022,73.69,13.2,88.21,65.33,7.82,8.3,8.75,8.75,0,0,0,DECLINING
1456,REG2021CE01456,5,2023,70.78,17.18,76.24,68.42,8.0,8.2,7.82,8.3,0,0,1,STABLE
1456,REG2021CE01456,6,2023,73.17,14.37,85.19,73.18,7.71,8.06,8.0,8.2,0,0,0,STABLE
1456,REG2021CE01456,7,2024,70.93,19.48,69.23,61.62,8.0,8.05,7.71,8.06,0,0,0,STABLE
1456,REG2021CE01456,8,2024,68.12,12.22,72.67,71.0,7.75,8.0,8.0,8.05,0,0,0,STABLE
1457,REG2021ME01457,1,2021,55.8,20.05,75.8,74.29,8.33,8.33,,,0,0,0,STABLE
1457,REG2021ME01457,2,2021,71.28,12.56,69.31,91.09,9.36,8.83,8.33,8.33,0,0,0,IMPROVING
1457,REG2021ME01457,3,2022,71.76,13.3,73.34,92.95,8.92,8.85,9.36,8.83,0,0,0,DECLINING
1457,REG2021ME01457,4,2022,74.44,24.2,78.15,72.45,9.6,9.05,8.92,8.85,0,0,0,IMPROVING
1457,REG2021ME01457,5,2023,61.03,16.16,77.67,49.12,7.91,8.87,9.6,9.05,0,0,1,DECLINING
1457,REG2021ME01457,6,2023,61.4,14.93,61.94,76.38,9.14,8.91,7.91,8.87,0,0,0,IMPROVING
1457,REG2021ME01457,7,2024,55.63,19.6,68.58,66.6,9.5,8.98,9.14,8.91,0,0,0,IMPROVING
1457,REG2021ME01457,8,2024,64.8,19.24,67.07,89.22,9.12,9.0,9.5,8.98,0,0,0,DECLINING
1458,REG2020ME01458,3,2021,82.04,27.21,97.1,87.12,9.5,9.5,,,0,0,0,STABLE
1458,REG2020ME01458,4,2021,81.55,29.21,100.0,95.77,10.0,9.78,9.5,9.5,0,0,0,IMPROVING
1458,REG2020ME01458,5,2022,87.21,19.74,100.0,95.9,9.73,9.76,10.0,9.78,0,0,0,STABLE
1458,REG2020ME01458,6,2022,71.29,18.35,87.06,73.58,9.36,9.65,9.73,9.76,0,0,0,DECLINING
1458,REG2020ME01458,7,2023,76.5,20.69,95.22,88.67,9.2,9.58,9.36,9.65,0,0,0,STABLE
1458,REG2020ME01458,8,2023,82.71,20.46,85.89,84.84,8.94,9.45,9.2,9.58,0,0,1,STABLE
1459,REG2023ECE01459,1,2023,75.51,29.66,100.0,80.19,9.75,9.75,,,0,0,0,STABLE
1459,REG2023ECE01459,2,2023,81.45,24.72,90.24,68.58,8.5,9.08,9.75,9.75,0,0,0,DECLINING
1459,REG2023ECE01459,3,2024,75.18,18.59,84.26,75.04,8.33,8.89,8.5,9.08,0,0,0,STABLE
1459,REG2023ECE01459,4,2024,84.68,29.78,100.0,87.99,9.5,9.04,8.33,8.89,0,0,0,IMPROVING
1459,REG2023ECE01459,5,2025,86.62,18.18,80.5,100.0,9.14,9.07,9.5,9.04,0,0,0,DECLINING
1459,REG2023ECE01459,6,2025,89.22,21.86,93.99,77.99,9.18,9.08,9.14,9.07,0,0,0,STABLE
1459,REG2023ECE01459,7,2026,90.45,15.36,100.0,93.32,8.58,9.01,9.18,9.08,0,0,1,DECLINING
1459,REG2023ECE01459,8,2026,74.96,23.93,89.58,78.42,9.08,9.02,8.58,9.01,0,0,0,IMPROVING
1460,REG2022ECE01460,1,2022,79.65,32.74,97.97,38.36,5.0,5.0,,,1,1,1,STABLE
1460,REG2022ECE01460,2,2022,74.76,26.47,94.18,23.87,4.64,4.81,5.0,5.0,2,1,3,DECLINING
1460,REG2022ECE01460,3,2023,88.7,20.67,100.0,40.97,6.11,5.14,4.64,4.81,2,0,3,IMPROVING
1460,REG2022ECE01460,4,2023,87.38,27.33,99.82,35.4,6.0,5.36,6.11,5.14,2,0,4,STABLE
1460,REG2022ECE01460,5,2024,90.77,26.63,97.85,44.11,5.36,5.36,6.0,5.36,3,1,2,DECLINING
1460,REG2022ECE01460,6,2024,90.58,29.19,100.0,38.48,6.45,5.53,5.36,5.36,4,1,1,IMPROVING
1460,REG2022ECE01460,7,2025,76.05,22.64,100.0,21.32,5.33,5.5,6.45,5.53,4,0,4,DECLINING
1460,REG2022ECE01460,8,2025,100.0,25.56,96.03,38.19,5.23,5.46,5.33,5.5,5,1,1,STABLE
1461,REG2020EEE01461,1,2020,82.63,18.01,89.53,96.54,9.77,9.77,,,0,0,0,STABLE
1461,REG2020EEE01461,2,2020,96.78,14.65,88.62,98.11,9.79,9.78,9.77,9.77,0,0,0,STABLE
1461,REG2020EEE01461,3,2021,72.66,15.85,81.68,95.22,9.85,9.8,9.79,9.78,0,0,0,STABLE
1461,REG2020EEE01461,4,2021,86.24,17.84,76.16,100.0,9.73,9.78,9.85,9.8,0,0,0,STABLE
1461,REG2020EEE01461,5,2022,71.46,13.73,77.55,100.0,10.0,9.83,9.73,9.78,0,0,0,STABLE
1461,REG2020EEE01461,6,2022,91.81,17.33,92.71,100.0,10.0,9.86,10.0,9.83,0,0,0,STABLE
1461,REG2020EEE01461,7,2023,87.48,9.51,77.96,100.0,9.75,9.84,10.0,9.86,0,0,0,STABLE
1461,REG2020EEE01461,8,2023,83.09,20.06,86.66,99.71,10.0,9.87,9.75,9.84,0,0,0,STABLE
1462,REG2020CE01462,1,2020,77.17,15.28,79.15,78.27,9.4,9.4,,,0,0,0,STABLE
1462,REG2020CE01462,2,2020,71.63,15.19,79.78,63.24,9.13,9.27,9.4,9.4,0,0,0,STABLE
1462,REG2020CE01462,3,2021,80.98,17.51,79.02,80.69,8.75,9.12,9.13,9.27,0,0,0,DECLINING
1462,REG2020CE01462,4,2021,68.83,20.48,65.88,82.03,8.64,9.02,8.75,9.12,0,0,0,STABLE
1462,REG2020CE01462,5,2022,68.3,15.02,84.06,70.19,8.5,8.92,8.64,9.02,0,0,0,STABLE
1462,REG2020CE01462,6,2022,75.48,10.51,87.98,77.9,8.36,8.82,8.5,8.92,0,0,0,STABLE
1462,REG2020CE01462,7,2023,83.23,17.44,79.04,60.14,8.33,8.77,8.36,8.82,0,0,0,STABLE
1462,REG2020CE01462,8,2023,72.49,15.51,78.19,72.6,6.58,8.51,8.33,8.77,1,1,1,DECLINING
1463,REG2023EEE01463,1,2023,85.5,13.28,76.98,93.2,9.46,9.46,,,0,0,0,STABLE
1463,REG2023EEE01463,2,2023,71.25,15.95,92.5,99.96,8.57,9.0,9.46,9.46,0,0,0,DECLINING
1463,REG2023EEE01463,3,2024,74.02,13.9,78.99,80.93,8.92,8.97,8.57,9.0,0,0,0,IMPROVING
1463,REG2023EEE01463,4,2024,75.18,24.12,89.81,78.14,8.64,8.9,8.92,8.97,0,0,1,STABLE
1463,REG2023EEE01463,5,2025,69.84,14.75,86.58,67.28,8.92,8.91,8.64,8.9,0,0,0,STABLE
1463,REG2023EEE01463,6,2025,67.37,12.88,83.02,95.04,9.62,9.03,8.92,8.91,0,0,0,IMPROVING
1463,REG2023EEE01463,7,2026,78.9,14.7,83.92,79.85,9.0,9.02,9.62,9.03,0,0,0,DECLINING
1463,REG2023EEE01463,8,2026,79.78,10.88,86.15,95.54,9.67,9.12,9.0,9.02,0,0,0,IMPROVING
1464,REG2023ECE01464,1,2023,82.69,15.01,78.73,96.41,9.75,9.75,,,0,0,0,STABLE
1464,REG2023ECE01464,2,2023,70.74,12.66,78.1,90.65,9.43,9.58,9.75,9.75,0,0,0,DECLINING
1464,REG2023ECE01464,3,2024,68.6,20.65,73.92,73.65,10.0,9.69,9.43,9.58,0,0,0,IMPROVING
1464,REG2023ECE01464,4,2024,66.11,19.55,76.07,100.0,9.75,9.7,10.0,9.69,0,0,0,STABLE
1464,REG2023ECE01464,5,2025,57.83,11.1,71.64,93.74,9.07,9.56,9.75,9.7,0,0,0,DECLINING
1464,REG2023ECE01464,6,2025,75.15,17.31,87.67,99.01,10.0,9.62,9.07,9.56,0,0,0,IMPROVING
1464,REG2023ECE01464,7,2026,67.19,7.38,79.15,100.0,9.33,9.58,10.0,9.62,0,0,0,DECLINING
1464,REG2023ECE01464,8,2026,58.15,22.34,90.73,84.03,9.62,9.59,9.33,9.58,0,0,0,STABLE
1465,REG2021CSE01465,1,2021,68.51,9.75,70.8,93.51,8.45,8.45,,,0,0,0,STABLE
1465,REG2021CSE01465,2,2021,68.88,12.44,65.28,63.03,8.79,8.64,8.45,8.45,0,0,0,IMPROVING
1465,REG2021CSE01465,3,2022,61.11,11.54,69.89,72.16,8.0,8.44,8.79,8.64,0,0,0,DECLINING
1465,REG2021CSE01465,4,2022,70.14,10.41,65.72,62.81,9.4,8.73,8.0,8.44,0,0,0,IMPROVING
1465,REG2021CSE01465,5,2023,74.95,16.08,76.25,68.17,9.57,8.91,9.4,8.73,0,0,0,STABLE
1465,REG2021CSE01465,6,2023,69.69,13.41,72.53,81.14,8.5,8.84,9.57,8.91,0,0,0,DECLINING
1465,REG2021CSE01465,7,2024,71.31,11.23,73.24,65.4,8.25,8.78,8.5,8.84,0,0,0,STABLE
1465,REG2021CSE01465,8,2024,91.7,3.3,84.93,100.0,9.08,8.82,8.25,8.78,0,0,0,IMPROVING
1466,REG2022ME01466,1,2022,70.19,40.0,100.0,87.32,10.0,10.0,,,0,0,0,STABLE
1466,REG2022ME01466,2,2022,65.16,31.42,100.0,83.79,9.21,9.62,10.0,10.0,0,0,0,DECLINING
1466,REG2022ME01466,3,2023,61.84,30.82,100.0,66.27,10.0,9.73,9.21,9.62,0,0,0,IMPROVING
1466,REG2022ME01466,4,2023,62.89,32.65,100.0,75.67,9.8,9.75,10.0,9.73,0,0,0,STABLE
1466,REG2022ME01466,5,2024,69.82,30.53,100.0,84.29,9.18,9.66,9.8,9.75,0,0,0,DECLINING
1466,REG2022ME01466,6,2024,82.91,24.82,100.0,78.94,9.79,9.68,9.18,9.66,0,0,0,IMPROVING
1466,REG2022ME01466,7,2025,63.95,34.61,100.0,90.25,9.4,9.65,9.79,9.68,0,0,0,DECLINING
1466,REG2022ME01466,8,2025,75.31,37.79,100.0,100.0,9.44,9.62,9.4,9.65,0,0,0,STABLE
1467,REG2022ME01467,1,2022,75.99,11.19,81.38,100.0,9.87,9.87,,,0,0,0,STABLE
1467,REG2022ME01467,2,2022,75.56,17.71,88.6,89.96,10.0,9.93,9.87,9.87,0,0,0,STABLE
1467,REG2022ME01467,3,2023,61.96,10.13,66.9,100.0,10.0,9.95,10.0,9.93,0,0,0,STABLE
1467,REG2022ME01467,4,2023,73.39,17.77,74.1,97.45,10.0,9.96,10.0,9.95,0,0,0,STABLE
1467,REG2022ME01467,5,2024,70.13,17.16,77.07,100.0,9.0,9.81,10.0,9.96,0,0,0,DECLINING
1467,REG2022ME01467,6,2024,89.88,20.47,82.14,99.51,10.0,9.84,9.0,9.81,0,0,0,IMPROVING
1467,REG2022ME01467,7,2025,82.24,14.12,77.84,86.81,10.0,9.86,10.0,9.84,0,0,0,STABLE
1467,REG2022ME01467,8,2025,61.2,16.75,64.9,89.69,10.0,9.88,10.0,9.86,0,0,0,STABLE
1468,REG2023EEE01468,1,2023,94.61,26.5,100.0,88.54,10.0,10.0,,,0,0,0,STABLE
1468,REG2023EEE01468,2,2023,80.03,31.98,100.0,88.88,9.79,9.89,10.0,10.0,0,0,0,STABLE
1468,REG2023EEE01468,3,2024,69.33,18.46,92.93,86.52,8.92,9.57,9.79,9.89,0,0,0,DECLINING
1468,REG2023EEE01468,4,2024,95.28,28.42,100.0,95.38,10.0,9.67,8.92,9.57,0,0,0,IMPROVING
1468,REG2023EEE01468,5,2025,79.61,20.78,100.0,79.34,9.31,9.59,10.0,9.67,0,0,0,DECLINING
1468,REG2023EEE01468,6,2025,80.37,31.67,100.0,95.39,10.0,9.66,9.31,9.59,0,0,0,IMPROVING
1468,REG2023EEE01468,7,2026,68.43,24.72,100.0,72.72,9.5,9.64,10.0,9.66,0,0,0,DECLINING
1468,REG2023EEE01468,8,2026,74.76,29.39,100.0,81.61,10.0,9.69,9.5,9.64,0,0,0,IMPROVING
1469,REG2023CE01469,1,2023,93.32,28.08,100.0,72.63,9.4,9.4,,,0,0,0,STABLE
1469,REG2023CE01469,2,2023,91.7,26.68,100.0,88.67,9.0,9.2,9.4,9.4,0,0,0,DECLINING
1469,REG2023CE01469,3,2024,75.84,17.03,100.0,70.05,9.0,9.14,9.0,9.2,0,0,0,STABLE
1469,REG2023CE01469,4,2024,84.89,26.08,99.99,90.97,8.64,9.04,9.0,9.14,0,0,0,DECLINING
1469,REG2023CE01469,5,2025,76.95,28.07,100.0,67.86,8.75,8.98,8.64,9.04,0,0,0,STABLE
1469,REG2023CE01469,6,2025,90.51,32.77,100.0,70.86,9.64,9.1,8.75,8.98,0,0,0,IMPROVING
1469,REG2023CE01469,7,2026,89.12,30.84,100.0,87.88,9.67,9.16,9.64,9.1,0,0,0,STABLE
1469,REG2023CE01469,8,2026,79.66,28.05,97.7,79.89,9.33,9.18,9.67,9.16,0,0,0,DECLINING
1470,REG2022CSE01470,1,2022,54.98,11.3,80.84,84.88,7.18,7.18,,,0,0,0,STABLE
1470,REG2022CSE01470,2,2022,56.36,16.17,70.79,57.12,7.0,7.08,7.18,7.18,0,0,0,STABLE
1470,REG2022CSE01470,3,2023,53.5,10.51,82.66,69.64,7.73,7.28,7.0,7.08,0,0,0,IMPROVING
1470,REG2022CSE01470,4,2023,40.0,13.18,73.34,51.07,4.8,6.55,7.73,7.28,1,1,3,DECLINING
1470,REG2022CSE01470,5,2024,50.68,10.63,79.16,45.74,6.43,6.52,4.8,6.55,1,0,2,IMPROVING
1470,REG2022CSE01470,6,2024,59.14,19.53,68.39,63.31,8.36,6.85,6.43,6.52,1,0,0,IMPROVING
1470,REG2022CSE01470,7,2025,49.4,11.97,77.18,53.86,7.5,6.91,8.36,6.85,1,0,0,DECLINING
1470,REG2022CSE01470,8,2025,62.98,19.49,88.98,57.33,7.0,6.92,7.5,6.91,1,0,1,DECLINING
1471,REG2021ECE01471,3,2022,60.24,21.75,92.15,76.3,10.0,10.0,,,0,0,0,STABLE
1471,REG2021ECE01471,4,2022,63.0,23.59,86.0,100.0,9.25,9.57,10.0,10.0,0,0,0,DECLINING
1471,REG2021ECE01471,5,2023,64.22,19.8,81.57,90.69,10.0,9.74,9.25,9.57,0,0,0,IMPROVING
1471,REG2021ECE01471,6,2023,53.61,24.83,88.82,81.53,9.73,9.74,10.0,9.74,0,0,0,STABLE
1471,REG2021ECE01471,7,2024,60.41,16.54,67.0,90.2,9.5,9.69,9.73,9.74,0,0,0,STABLE
1471,REG2021ECE01471,8,2024,58.84,15.58,90.64,87.22,9.54,9.66,9.5,9.69,0,0,0,STABLE
1472,REG2021CSE01472,1,2021,96.26,33.25,99.91,56.14,8.27,8.27,,,0,0,0,STABLE
1472,REG2021CSE01472,2,2021,85.4,33.0,100.0,62.43,8.14,8.2,8.27,8.27,0,0,0,STABLE
1472,REG2021CSE01472,3,2022,97.23,38.69,100.0,67.37,8.55,8.31,8.14,8.2,0,0,0,IMPROVING
1472,REG2021CSE01472,4,2022,99.08,37.6,100.0,58.66,8.8,8.45,8.55,8.31,0,0,0,STABLE
1472,REG2021CSE01472,5,2023,98.98,23.97,100.0,87.14,6.36,8.0,8.8,8.45,1,1,1,DECLINING
1472,REG2021CSE01472,6,2023,96.75,28.12,100.0,67.29,8.14,8.03,6.36,8.0,1,0,0,IMPROVING
1472,REG2021CSE01472,7,2024,100.0,28.0,100.0,58.77,7.38,7.97,8.14,8.03,1,0,0,DECLINING
1472,REG2021CSE01472,8,2024,90.39,33.41,100.0,57.2,8.54,8.04,7.38,7.97,1,0,0,IMPROVING
1473,REG2023CE01473,1,2023,82.26,13.91,78.85,71.38,6.87,6.87,,,0,0,1,STABLE
1473,REG2023CE01473,2,2023,83.05,15.85,92.16,54.57,5.8,6.33,6.87,6.87,1,1,1,DECLINING
1473,REG2023CE01473,3,2024,79.76,21.42,100.0,52.76,6.5,6.38,5.8,6.33,1,0,1,IMPROVING
1473,REG2023CE01473,4,2024,91.93,19.25,95.13,53.87,7.45,6.6,6.5,6.38,1,0,0,IMPROVING
1473,REG2023CE01473,5,2025,74.94,22.79,77.3,51.48,8.0,6.86,7.45,6.6,1,0,0,IMPROVING
1473,REG2023CE01473,6,2025,94.27,17.53,96.16,35.89,7.79,7.03,8.0,6.86,1,0,0,STABLE
1473,REG2023CE01473,7,2026,96.21,20.69,95.67,52.57,7.67,7.09,7.79,7.03,1,0,0,STABLE
1473,REG2023CE01473,8,2026,91.45,21.99,80.84,55.6,7.92,7.19,7.67,7.09,1,0,1,STABLE
1474,REG2021EEE01474,1,2021,81.94,25.51,100.0,81.82,10.0,10.0,,,0,0,0,STABLE
1474,REG2021EEE01474,2,2021,80.37,21.01,100.0,85.64,9.57,9.78,10.0,10.0,0,0,0,DECLINING
1474,REG2021EEE01474,3,2022,94.15,24.72,100.0,97.79,10.0,9.85,9.57,9.78,0,0,0,IMPROVING
1474,REG2021EEE01474,4,2022,89.52,26.19,90.99,81.35,10.0,9.88,10.0,9.85,0,0,0,STABLE
1474,REG2021EEE01474,5,2023,65.98,21.18,100.0,85.09,8.0,9.5,10.0,9.88,0,0,0,DECLINING
1474,REG2021EEE01474,6,2023,79.31,25.12,89.57,90.75,9.77,9.55,8.0,9.5,0,0,0,IMPROVING
1474,REG2021EEE01474,7,2024,79.75,24.28,100.0,82.13,9.5,9.54,9.77,9.55,0,0,0,STABLE
1474,REG2021EEE01474,8,2024,83.48,20.81,100.0,85.94,9.2,9.49,9.5,9.54,0,0,0,DECLINING
1475,REG2020CSE01475,3,2021,72.07,13.08,73.74,70.45,8.09,8.09,,,0,0,0,STABLE
1475,REG2020CSE01475,4,2021,63.82,2.0,48.0,63.06,8.0,8.04,8.09,8.09,0,0,0,STABLE
1475,REG2020CSE01475,5,2022,60.91,6.84,60.04,64.46,7.86,7.97,8.0,8.04,0,0,0,STABLE
1475,REG2020CSE01475,6,2022,82.26,10.02,79.13,100.0,8.57,8.13,7.86,7.97,0,0,0,IMPROVING
1475,REG2020CSE01475,7,2023,73.37,13.19,59.74,70.92,8.88,8.23,8.57,8.13,0,0,0,IMPROVING
1475,REG2020CSE01475,8,2023,71.78,10.56,66.77,91.33,8.38,8.25,8.88,8.23,0,0,0,DECLINING
1476,REG2020CE01476,1,2020,94.99,24.93,100.0,44.2,9.2,9.2,,,0,0,0,STABLE
1476,REG2020CE01476,2,2020,92.82,23.87,100.0,69.25,8.2,8.7,9.2,9.2,0,0,0,DECLINING
1476,REG2020CE01476,3,2021,100.0,27.18,100.0,68.44,9.5,8.93,8.2,8.7,0,0,0,IMPROVING
1476,REG2020CE01476,4,2021,90.91,24.14,100.0,70.94,8.73,8.89,9.5,8.93,0,0,0,DECLINING
1476,REG2020CE01476,5,2022,99.33,32.12,100.0,77.24,9.0,8.91,8.73,8.89,0,0,0,STABLE
1476,REG2020CE01476,6,2022,89.42,22.23,100.0,61.31,8.36,8.81,9.0,8.91,0,0,0,DECLINING
1476,REG2020CE01476,7,2023,84.13,28.78,100.0,61.84,8.33,8.76,8.36,8.81,0,0,0,STABLE
1476,REG2020CE01476,8,2023,97.09,23.17,97.35,72.83,8.5,8.73,8.33,8.76,0,0,0,STABLE
1477,REG2022EEE01477,1,2022,71.4,25.16,94.77,46.42,8.0,8.0,,,0,0,1,STABLE
1477,REG2022EEE01477,2,2022,62.04,13.28,79.61,74.25,7.5,7.74,8.0,8.0,0,0,0,DECLINING
1477,REG2022EEE01477,3,2023,75.08,8.83,75.03,77.64,7.15,7.55,7.5,7.74,0,0,1,DECLINING
1477,REG2022EEE01477,4,2023,66.06,18.1,78.18,66.64,8.09,7.67,7.15,7.55,0,0,0,IMPROVING
1477,REG2022EEE01477,5,2024,51.45,13.38,71.93,48.75,7.62,7.66,8.09,7.67,0,0,0,DECLINING
1477,REG2022EEE01477,6,2024,66.96,14.48,68.95,71.41,8.38,7.78,7.62,7.66,0,0,0,IMPROVING
1477,REG2022EEE01477,7,2025,60.17,13.24,78.03,70.71,7.5,7.74,8.38,7.78,0,0,0,DECLINING
1477,REG2022EEE01477,8,2025,74.67,17.14,89.11,73.67,7.53,7.71,7.5,7.74,0,0,0,STABLE
1478,REG2020ME01478,1,2020,94.61,26.07,75.16,100.0,10.0,10.0,,,0,0,0,STABLE
1478,REG2020ME01478,2,2020,85.35,30.05,100.0,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
1478,REG2020ME01478,3,2021,100.0,22.22,96.37,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
1478,REG2020ME01478,4,2021,83.84,29.17,91.85,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
1478,REG2020ME01478,5,2022,90.2,23.51,91.58,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
1478,REG2020ME01478,6,2022,85.55,20.25,100.0,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
1478,REG2020ME01478,7,2023,93.46,27.77,100.0,98.57,10.0,10.0,10.0,10.0,0,0,0,STABLE
1478,REG2020ME01478,8,2023,88.36,26.6,100.0,100.0,10.0,10.0,10.0,10.0,0,0,0,STABLE
1479,REG2023CE01479,1,2023,73.99,25.83,99.82,57.32,4.53,4.53,,,1,1,4,STABLE
1479,REG2023CE01479,2,2023,89.92,12.22,100.0,51.06,4.27,4.4,4.53,4.53,2,1,4,STABLE
1479,REG2023CE01479,3,2024,86.6,22.92,94.39,38.88,5.75,4.79,4.27,4.4,2,0,1,IMPROVING
1479,REG2023CE01479,4,2024,83.16,24.52,86.37,33.72,7.18,5.28,5.75,4.79,2,0,0,IMPROVING
1479,REG2023CE01479,5,2025,76.93,24.79,97.45,30.49,5.5,5.32,7.18,5.28,2,0,3,DECLINING
1479,REG2023CE01479,6,2025,70.21,22.06,82.31,29.03,5.36,5.33,5.5,5.32,2,0,4,STABLE
1479,REG2023CE01479,7,2026,90.15,20.56,78.31,64.07,6.0,5.4,5.36,5.33,2,0,2,IMPROVING
1479,REG2023CE01479,8,2026,82.38,24.44,83.56,38.98,5.83,5.45,6.0,5.4,2,0,2,STABLE
1480,REG2021ME01480,1,2021,71.78,19.74,96.64,54.85,6.8,6.8,,,0,0,2,STABLE
1480,REG2021ME01480,2,2021,66.51,19.53,70.4,67.84,7.21,7.0,6.8,6.8,0,0,0,IMPROVING
1480,REG2021ME01480,3,2022,54.67,17.49,88.43,63.02,7.83,7.24,7.21,7.0,0,0,0,IMPROVING
1480,REG2021ME01480,4,2022,73.71,16.68,72.54,62.75,7.0,7.18,7.83,7.24,0,0,0,DECLINING
1480,REG2021ME01480,5,2023,82.89,13.63,80.26,59.7,7.45,7.22,7.0,7.18,0,0,1,IMPROVING
1480,REG2021ME01480,6,2023,57.46,18.01,73.15,73.29,6.14,7.04,7.45,7.22,0,0,2,DECLINING
1480,REG2021ME01480,7,2024,77.08,17.94,81.91,64.16,7.7,7.11,6.14,7.04,0,0,0,IMPROVING
1480,REG2021ME01480,8,2024,70.75,13.76,67.61,52.21,7.31,7.14,7.7,7.11,0,0,0,DECLINING
1481,REG2023ME01481,1,2023,72.16,11.21,88.06,47.19,4.73,4.73,,,1,1,3,STABLE
1481,REG2023ME01481,2,2023,75.67,13.92,88.16,39.97,7.43,6.03,4.73,4.73,1,0,0,IMPROVING
1481,REG2023ME01481,3,2024,65.13,15.79,73.55,46.3,6.5,6.17,7.43,6.03,1,0,2,DECLINING
1481,REG2023ME01481,4,2024,75.87,14.39,76.81,51.25,6.6,6.29,6.5,6.17,1,0,3,STABLE
1481,REG2023ME01481,5,2025,81.28,9.57,66.47,63.54,6.27,6.28,6.6,6.29,1,0,2,DECLINING
1481,REG2023ME01481,6,2025,77.19,23.11,74.96,48.27,6.36,6.3,6.27,6.28,1,0,1,STABLE
1481,REG2023ME01481,7,2026,79.57,15.23,78.19,42.28,6.2,6.29,6.36,6.3,1,0,2,STABLE
1481,REG2023ME01481,8,2026,61.3,17.34,70.05,51.46,7.06,6.4,6.2,6.29,1,0,2,IMPROVING
1482,REG2020ECE01482,1,2020,74.58,20.21,99.93,87.77,9.25,9.25,,,0,0,0,STABLE
1482,REG2020ECE01482,2,2020,73.27,20.8,100.0,87.67,10.0,9.65,9.25,9.25,0,0,0,IMPROVING
1482,REG2020ECE01482,3,2021,68.17,28.51,92.0,80.74,9.78,9.69,10.0,9.65,0,0,0,STABLE
1482,REG2020ECE01482,4,2021,71.47,27.68,75.85,90.91,9.5,9.64,9.78,9.69,0,0,0,STABLE
1482,REG2020ECE01482,5,2022,70.16,19.57,85.12,80.43,9.79,9.67,9.5,9.64,0,0,0,STABLE
1482,REG2020ECE01482,6,2022,62.43,22.1,100.0,86.93,9.27,9.61,9.79,9.67,0,0,0,DECLINING
1482,REG2020ECE01482,7,2023,80.85,26.61,100.0,94.19,9.75,9.63,9.27,9.61,0,0,0,IMPROVING
1482,REG2020ECE01482,8,2023,60.33,20.62,84.69,91.73,9.0,9.55,9.75,9.63,0,0,0,DECLINING
1483,REG2023ME01483,3,2024,79.44,29.04,94.77,20.3,4.58,4.58,,,1,1,3,STABLE
1483,REG2023ME01483,4,2024,76.64,25.59,100.0,45.81,5.6,5.15,4.58,4.58,1,0,4,IMPROVING
1483,REG2023ME01483,5,2025,62.86,19.08,92.86,36.69,2.64,4.42,5.6,5.15,3,2,3,DECLINING
1483,REG2023ME01483,6,2025,64.84,30.92,100.0,21.84,4.93,4.56,2.64,4.42,4,1,3,IMPROVING
1483,REG2023ME01483,7,2026,65.09,22.76,100.0,27.58,7.0,4.95,4.93,4.56,5,1,3,IMPROVING
1483,REG2023ME01483,8,2026,71.43,27.3,97.33,27.71,5.38,5.04,7.0,4.95,5,0,4,DECLINING
1484,REG2023ME01484,1,2023,74.84,14.43,79.09,67.18,7.87,7.87,,,0,0,0,STABLE
1484,REG2023ME01484,2,2023,69.41,10.9,82.55,82.29,7.79,7.83,7.87,7.87,0,0,1,STABLE
1484,REG2023ME01484,3,2024,80.42,12.46,76.78,66.54,8.08,7.9,7.79,7.83,0,0,0,STABLE
1484,REG2023ME01484,4,2024,79.89,21.13,82.23,69.32,8.4,8.04,8.08,7.9,0,0,0,IMPROVING
1484,REG2023ME01484,5,2025,82.57,17.06,87.27,69.44,7.55,7.96,8.4,8.04,0,0,0,DECLINING
1484,REG2023ME01484,6,2025,69.91,14.59,83.41,78.41,7.21,7.83,7.55,7.96,0,0,0,DECLINING
1484,REG2023ME01484,7,2026,91.49,14.15,92.67,54.46,7.8,7.82,7.21,7.83,0,0,0,IMPROVING
1484,REG2023ME01484,8,2026,86.18,15.1,66.97,62.89,8.88,7.98,7.8,7.82,0,0,0,IMPROVING
1485,REG2023CE01485,1,2023,67.64,6.39,68.88,81.34,7.93,7.93,,,0,0,0,STABLE
1485,REG2023CE01485,2,2023,75.16,11.76,77.26,82.76,8.0,7.97,7.93,7.93,0,0,0,STABLE
1485,REG2023CE01485,3,2024,63.22,12.23,74.31,83.33,7.75,7.9,8.0,7.97,0,0,0,STABLE
