student_id,course_code,branch,semester,course_credits,CA_mark,MID_mark,attendance_percentage,study_hours_per_week,assignment_completion_pct,previous_sgpa,previous_cgpa,backlog_count,TARGET_PASS_FAIL
2996,ECE504,ECE,5,3,33.91,32.59,84.27,11.11,76.52,7.5,7.28,0,1
2996,ECE505,ECE,5,3,33.24,34.9,84.27,11.11,76.52,7.5,7.28,0,1
2996,ECE601,ECE,6,3,38.46,34.44,85.64,14.94,83.66,7.0,7.21,0,1
2996,ECE602,ECE,6,3,29.77,31.41,85.64,14.94,83.66,7.0,7.21,0,1
2996,ECE603,ECE,6,2,,,85.64,14.94,83.66,7.0,7.21,0,1
2996,ECE604,ECE,6,3,37.61,28.04,85.64,14.94,83.66,7.0,7.21,0,1
2996,ECE701,ECE,7,2,,,81.73,14.05,70.49,7.0,7.18,0,1
2996,ECE702,ECE,7,3,30.31,23.84,81.73,14.05,70.49,7.0,7.18,0,1
2996,ECE703,ECE,7,3,35.95,40.85,81.73,14.05,70.49,7.0,7.18,0,1
2996,ECE704,ECE,7,2,,,81.73,14.05,70.49,7.0,7.18,0,1
2996,ECE705,ECE,7,2,,,81.73,14.05,70.49,7.0,7.18,0,1
2996,ECE801,ECE,8,2,,,85.63,12.9,73.73,6.92,7.14,0,1
2996,ECE802,ECE,8,2,,,85.63,12.9,73.73,6.92,7.14,0,1
2996,ECE803,ECE,8,3,28.86,31.44,85.63,12.9,73.73,6.92,7.14,0,1
2996,ECE804,ECE,8,3,40.59,39.5,85.63,12.9,73.73,6.92,7.14,0,1
2996,ECE805,ECE,8,3,29.99,38.89,85.63,12.9,73.73,6.92,7.14,0,1
2997,ECE101,ECE,1,3,28.13,29.73,50.13,13.45,63.02,,,0,1
2997,ECE102,ECE,1,3,35.08,40.12,50.13,13.45,63.02,,,0,1
2997,ECE103,ECE,1,3,42.56,43.51,50.13,13.45,63.02,,,0,1
2997,ECE105,ECE,1,3,41.21,45.4,50.13,13.45,63.02,,,0,1
2997,ECE201,ECE,2,2,,,54.68,20.64,82.66,8.0,8.0,0,1
2997,ECE202,ECE,2,3,42.42,44.34,54.68,20.64,82.66,8.0,8.0,0,1
2997,ECE203,ECE,2,3,50.0,45.74,54.68,20.64,82.66,8.0,8.0,0,1
2997,ECE204,ECE,2,3,46.34,39.43,54.68,20.64,82.66,8.0,8.0,0,1
2997,ECE205,ECE,2,3,41.79,38.03,54.68,20.64,82.66,8.0,8.0,0,1
2997,ECE302,ECE,3,2,,,68.28,10.05,92.62,9.0,8.54,0,1
2997,ECE304,ECE,3,4,,,68.28,10.05,92.62,9.0,8.54,0,1
2997,ECE305,ECE,3,3,43.15,39.14,68.28,10.05,92.62,9.0,8.54,0,1
2997,ECE402,ECE,4,3,47.01,50.0,60.09,20.9,100.0,9.67,8.83,0,1
2997,ECE403,ECE,4,3,42.45,42.4,60.09,20.9,100.0,9.67,8.83,0,1
2997,ECE404,ECE,4,3,41.51,47.73,60.09,20.9,100.0,9.67,8.83,0,1
2997,ECE405,ECE,4,3,48.29,45.17,60.09,20.9,100.0,9.67,8.83,0,1
2997,ECE501,ECE,5,3,40.6,43.99,58.13,13.58,68.44,9.0,8.87,0,1
2997,ECE502,ECE,5,3,45.97,36.73,58.13,13.58,68.44,9.0,8.87,0,1
2997,ECE503,ECE,5,2,,,58.13,13.58,68.44,9.0,8.87,0,1
2997,ECE504,ECE,5,3,33.37,30.82,58.13,13.58,68.44,9.0,8.87,0,1
2997,ECE505,ECE,5,3,41.95,37.12,58.13,13.58,68.44,9.0,8.87,0,1
2997,ECE601,ECE,6,3,44.7,44.29,54.54,16.97,81.43,8.36,8.75,0,1
2997,ECE602,ECE,6,3,37.21,46.52,54.54,16.97,81.43,8.36,8.75,0,1
2997,ECE603,ECE,6,2,,,54.54,16.97,81.43,8.36,8.75,0,1
2997,ECE604,ECE,6,3,37.77,35.38,54.54,16.97,81.43,8.36,8.75,0,1
2997,ECE701,ECE,7,2,,,55.24,20.93,77.16,8.64,8.74,0,1
2997,ECE702,ECE,7,3,34.77,36.92,55.24,20.93,77.16,8.64,8.74,0,1
2997,ECE703,ECE,7,3,39.02,41.85,55.24,20.93,77.16,8.64,8.74,0,1
2997,ECE704,ECE,7,2,,,55.24,20.93,77.16,8.64,8.74,0,1
2997,ECE705,ECE,7,2,,,55.24,20.93,77.16,8.64,8.74,0,1
2997,ECE801,ECE,8,2,,,57.95,14.79,72.87,8.83,8.75,0,1
2997,ECE802,ECE,8,2,,,57.95,14.79,72.87,8.83,8.75,0,1
2997,ECE803,ECE,8,3,45.05,46.59,57.95,14.79,72.87,8.83,8.75,0,1
2997,ECE804,ECE,8,3,47.78,50.0,57.95,14.79,72.87,8.83,8.75,0,1
2997,ECE805,ECE,8,3,40.64,42.48,57.95,14.79,72.87,8.83,8.75,0,1
2998,CE101,CE,1,2,,,78.9,21.06,78.04,,,0,1
2998,CE102,CE,1,4,,,78.9,21.06,78.04,,,0,1
2998,CE103,CE,1,3,40.89,40.45,78.9,21.06,78.04,,,0,1
2998,CE104,CE,1,3,36.21,36.68,78.9,21.06,78.04,,,0,1
2998,CE105,CE,1,3,43.5,,78.9,21.06,78.04,,,0,1
2998,CE201,CE,2,3,41.85,42.88,69.65,17.58,96.99,7.8,7.8,0,1
2998,CE202,CE,2,2,,,69.65,17.58,96.99,7.8,7.8,0,1
2998,CE203,CE,2,4,,,69.65,17.58,96.99,7.8,7.8,0,1
2998,CE204,CE,2,3,32.35,32.75,69.65,17.58,96.99,7.8,7.8,0,1
2998,CE205,CE,2,3,,33.43,69.65,17.58,96.99,7.8,7.8,0,1
2998,CE301,CE,3,3,39.81,38.06,77.03,16.8,96.89,7.73,7.77,0,1
2998,CE302,CE,3,3,42.97,45.18,77.03,16.8,96.89,7.73,7.77,0,1
2998,CE303,CE,3,3,33.26,32.34,77.03,16.8,96.89,7.73,7.77,1,0
2998,CE304,CE,3,3,44.49,33.81,77.03,16.8,96.89,7.73,7.77,1,1
2998,CE401,CE,4,3,37.92,39.88,71.15,26.07,83.08,6.5,7.4,1,1
2998,CE402,CE,4,3,50.0,50.0,71.15,26.07,83.08,6.5,7.4,1,1
2998,CE403,CE,4,2,,,71.15,26.07,83.08,6.5,7.4,1,1
2998,CE404,CE,4,3,38.83,40.01,71.15,26.07,83.08,6.5,7.4,1,1
2998,CE502,CE,5,3,29.65,33.77,74.33,15.45,90.56,9.45,7.83,1,1
2998,CE503,CE,5,3,41.06,38.09,74.33,15.45,90.56,9.45,7.83,1,1
2998,CE504,CE,5,3,40.88,37.43,74.33,15.45,90.56,9.45,7.83,1,1
2998,CE505,CE,5,3,33.28,36.9,74.33,15.45,90.56,9.45,7.83,1,1
2998,CE601,CE,6,3,41.27,41.81,76.97,22.44,82.31,8.0,7.86,1,1
2998,CE602,CE,6,2,,,76.97,22.44,82.31,8.0,7.86,1,1
2998,CE603,CE,6,3,29.87,23.28,76.97,22.44,82.31,8.0,7.86,1,1
2998,CE604,CE,6,3,46.6,50.0,76.97,22.44,82.31,8.0,7.86,1,1
2998,CE605,CE,6,3,40.91,48.47,76.97,22.44,82.31,8.0,7.86,1,1
2998,CE702,CE,7,3,46.46,44.04,73.81,16.49,94.04,8.57,7.99,1,1
2998,CE703,CE,7,3,46.15,44.72,73.81,16.49,94.04,8.57,7.99,1,1
2998,CE704,CE,7,3,44.31,49.16,73.81,16.49,94.04,8.57,7.99,1,1
2998,CE801,CE,8,3,43.45,42.43,72.19,16.8,83.85,9.0,8.09,1,1
2998,CE802,CE,8,2,,,72.19,16.8,83.85,9.0,8.09,1,1
2998,CE803,CE,8,2,,,72.19,16.8,83.85,9.0,8.09,1,1
2998,CE804,CE,8,3,34.28,42.2,72.19,16.8,83.85,9.0,8.09,1,1
2998,CE805,CE,8,2,,,72.19,16.8,83.85,9.0,8.09,1,1
2999,EEE101,EEE,1,3,40.2,35.61,70.79,11.88,79.71,,,0,1
2999,EEE102,EEE,1,2,,,70.79,11.88,79.71,,,0,1
2999,EEE103,EEE,1,2,,,70.79,11.88,79.71,,,0,1
2999,EEE104,EEE,1,3,38.51,32.21,70.79,11.88,79.71,,,0,1
2999,EEE105,EEE,1,3,46.01,34.55,70.79,11.88,79.71,,,0,1
2999,EEE201,EEE,2,2,,,75.84,21.55,78.34,8.38,8.38,0,1
2999,EEE202,EEE,2,3,41.91,46.57,75.84,21.55,78.34,8.38,8.38,0,1
2999,EEE203,EEE,2,3,35.8,36.93,75.84,21.55,78.34,8.38,8.38,0,1
2999,EEE204,EEE,2,3,42.25,42.89,75.84,21.55,78.34,8.38,8.38,0,1
2999,EEE205,EEE,2,3,43.74,42.98,75.84,21.55,78.34,8.38,8.38,0,1
2999,EEE301,EEE,3,2,,,74.34,19.12,88.81,8.79,8.59,0,1
2999,EEE302,EEE,3,3,50.0,44.4,74.34,19.12,88.81,8.79,8.59,0,1
2999,EEE303,EEE,3,3,42.41,39.5,74.34,19.12,88.81,8.79,8.59,0,1
2999,EEE304,EEE,3,3,39.57,31.13,74.34,19.12,88.81,8.79,8.59,0,1
2999,EEE305,EEE,3,2,,,74.34,19.12,88.81,8.79,8.59,0,1
2999,EEE401,EEE,4,3,40.67,40.72,88.75,20.03,91.35,8.92,8.7,0,1
2999,EEE402,EEE,4,2,,,88.75,20.03,91.35,8.92,8.7,0,1
2999,EEE403,EEE,4,3,47.19,37.89,88.75,20.03,91.35,8.92,8.7,0,1
2999,EEE405,EEE,4,3,46.75,48.88,88.75,20.03,91.35,8.92,8.7,0,1
2999,EEE501,EEE,5,3,48.94,48.88,83.57,20.21,100.0,9.45,8.86,0,1
2999,EEE502,EEE,5,3,44.12,46.27,83.57,20.21,100.0,9.45,8.86,0,1
2999,EEE504,EEE,5,4,,,83.57,20.21,100.0,9.45,8.86,0,1
2999,EEE505,EEE,5,3,39.31,39.16,83.57,20.21,100.0,9.45,8.86,0,1
2999,EEE601,EEE,6,2,,,93.63,16.75,83.14,9.31,8.95,0,1
2999,EEE602,EEE,6,2,,,93.63,16.75,83.14,9.31,8.95,0,1
2999,EEE603,EEE,6,3,32.25,45.65,93.63,16.75,83.14,9.31,8.95,0,1
2999,EEE604,EEE,6,3,36.35,38.54,93.63,16.75,83.14,9.31,8.95,0,1
2999,EEE605,EEE,6,3,42.85,40.63,93.63,16.75,83.14,9.31,8.95,0,1
2999,EEE701,EEE,7,3,47.89,38.9,83.24,12.29,85.65,8.85,8.94,0,1
2999,EEE702,EEE,7,4,,,83.24,12.29,85.65,8.85,8.94,0,1
2999,EEE704,EEE,7,2,,,83.24,12.29,85.65,8.85,8.94,0,1
2999,EEE705,EEE,7,3,45.32,40.02,83.24,12.29,85.65,8.85,8.94,0,1
2999,EEE801,EEE,8,3,37.58,42.76,96.2,18.1,99.95,9.17,8.97,0,1
2999,EEE802,EEE,8,2,,,96.2,18.1,99.95,9.17,8.97,0,1
2999,EEE803,EEE,8,4,,,96.2,18.1,99.95,9.17,8.97,0,1
2999,EEE804,EEE,8,4,,,96.2,18.1,99.95,9.17,8.97,0,1
2999,EEE805,EEE,8,2,,,96.2,18.1,99.95,9.17,8.97,0,1
3000,CE101,CE,1,2,,,73.25,26.23,84.72,,,0,1
3000,CE102,CE,1,4,,,73.25,26.23,84.72,,,0,1
3000,CE103,CE,1,3,35.13,34.76,73.25,26.23,84.72,,,0,1
3000,CE104,CE,1,3,26.3,31.89,73.25,26.23,84.72,,,0,1
3000,CE105,CE,1,3,35.7,31.81,73.25,26.23,84.72,,,0,1
3000,CE201,CE,2,3,30.2,30.67,68.97,19.94,85.58,7.27,7.27,0,1
3000,CE202,CE,2,2,,,68.97,19.94,85.58,7.27,7.27,0,1
3000,CE203,CE,2,4,,,68.97,19.94,85.58,7.27,7.27,0,1
3000,CE204,CE,2,3,31.08,33.18,68.97,19.94,85.58,7.27,7.27,0,1
3000,CE205,CE,2,3,37.32,39.91,68.97,19.94,85.58,7.27,7.27,0,1
3000,CE301,CE,3,3,29.92,32.57,68.18,25.4,82.88,7.53,7.4,0,1
3000,CE302,CE,3,3,27.41,31.7,68.18,25.4,82.88,7.53,7.4,0,1
3000,CE303,CE,3,3,30.3,34.9,68.18,25.4,82.88,7.53,7.4,0,1
3000,CE304,CE,3,3,38.24,42.08,68.18,25.4,82.88,7.53,7.4,0,1
3000,CE401,CE,4,3,26.07,28.45,62.91,18.53,78.49,7.25,7.36,0,1
3000,CE402,CE,4,3,39.79,30.74,62.91,18.53,78.49,7.25,7.36,0,1
3000,CE403,CE,4,2,,,62.91,18.53,78.49,7.25,7.36,0,1
3000,CE404,CE,4,3,32.91,36.53,62.91,18.53,78.49,7.25,7.36,0,1
3000,CE502,CE,5,3,33.14,35.82,71.58,22.21,74.8,6.82,7.25,0,1
3000,CE503,CE,5,3,29.13,24.98,71.58,22.21,74.8,6.82,7.25,0,1
3000,CE504,CE,5,3,31.18,35.9,71.58,22.21,74.8,6.82,7.25,0,1
3000,CE505,CE,5,3,39.45,40.26,71.58,22.21,74.8,6.82,7.25,0,1
3000,CE601,CE,6,3,30.74,37.05,65.05,15.01,88.41,7.0,7.2,0,1
3000,CE602,CE,6,2,,,65.05,15.01,88.41,7.0,7.2,0,1
3000,CE603,CE,6,3,30.57,34.93,65.05,15.01,88.41,7.0,7.2,0,1
3000,CE604,CE,6,3,31.0,31.25,65.05,15.01,88.41,7.0,7.2,0,1
3000,CE605,CE,6,3,29.03,,65.05,15.01,88.41,7.0,7.2,0,1
3000,CE702,CE,7,3,34.62,32.82,71.33,23.08,99.98,6.57,7.09,0,1
3000,CE703,CE,7,3,41.79,34.19,71.33,23.08,99.98,6.57,7.09,0,1
3000,CE704,CE,7,3,32.62,34.01,71.33,23.08,99.98,6.57,7.09,0,1
3000,CE801,CE,8,3,37.65,29.12,62.51,18.13,88.1,7.67,7.15,0,1
3000,CE802,CE,8,2,,,62.51,18.13,88.1,7.67,7.15,0,1
3000,CE803,CE,8,2,,,62.51,18.13,88.1,7.67,7.15,0,1
3000,CE804,CE,8,3,28.91,24.59,62.51,18.13,88.1,7.67,7.15,0,1
3000,CE805,CE,8,2,,,62.51,18.13,88.1,7.67,7.15,0,1
3001,CSE101,CSE,1,3,42.17,42.52,75.12,18.38,79.95,,,0,1
3001,CSE103,CSE,1,2,,,75.12,18.38,79.95,,,0,1
3001,CSE104,CSE,1,3,30.99,37.35,75.12,18.38,79.95,,,0,1
3001,CSE105,CSE,1,3,44.0,41.18,75.12,18.38,79.95,,,0,1
3001,CSE201,CSE,2,3,46.77,38.78,79.8,13.61,79.93,8.64,8.64,0,1
3001,CSE202,CSE,2,3,39.13,39.49,79.8,13.61,79.93,8.64,8.64,0,1
3001,CSE203,CSE,2,4,,,79.8,13.61,79.93,8.64,8.64,0,1
3001,CSE204,CSE,2,2,,,79.8,13.61,79.93,8.64,8.64,0,1
3001,CSE205,CSE,2,2,,,79.8,13.61,79.93,8.64,8.64,0,1
3001,CSE301,CSE,3,3,46.98,46.75,72.21,19.19,66.06,9.07,8.88,0,1
3001,CSE303,CSE,3,2,,,72.21,19.19,66.06,9.07,8.88,0,1
3001,CSE304,CSE,3,3,44.54,43.34,72.21,19.19,66.06,9.07,8.88,0,1
3001,CSE305,CSE,3,3,50.0,47.12,72.21,19.19,66.06,9.07,8.88,0,1
3001,CSE401,CSE,4,3,40.02,43.47,86.66,13.52,77.22,10.0,9.22,0,1
3001,CSE402,CSE,4,3,38.04,38.2,86.66,13.52,77.22,10.0,9.22,0,1
3001,CSE403,CSE,4,3,48.86,50.0,86.66,13.52,77.22,10.0,9.22,0,1
3001,CSE404,CSE,4,3,40.68,45.13,86.66,13.52,77.22,10.0,9.22,0,1
3001,CSE405,CSE,4,3,32.88,35.7,86.66,13.52,77.22,10.0,9.22,0,1
3001,CSE501,CSE,5,2,,,85.08,13.3,82.03,8.6,9.04,0,1
3001,CSE502,CSE,5,3,41.66,43.59,85.08,13.3,82.03,8.6,9.04,0,1
3001,CSE503,CSE,5,3,38.89,50.0,85.08,13.3,82.03,8.6,9.04,0,1
3001,CSE504,CSE,5,3,43.08,41.08,85.08,13.3,82.03,8.6,9.04,0,1
3001,CSE505,CSE,5,3,35.39,42.44,85.08,13.3,82.03,8.6,9.04,0,1
3001,CSE601,CSE,6,2,,,79.83,14.92,85.67,8.79,8.98,0,1
3001,CSE602,CSE,6,3,40.63,36.95,79.83,14.92,85.67,8.79,8.98,0,1
3001,CSE603,CSE,6,3,47.32,43.91,79.83,14.92,85.67,8.79,8.98,0,1
3001,CSE604,CSE,6,3,39.97,43.27,79.83,14.92,85.67,8.79,8.98,0,1
3001,CSE605,CSE,6,3,46.67,46.55,79.83,14.92,85.67,8.79,8.98,0,1
3001,CSE701,CSE,7,2,,,73.81,14.66,73.38,9.21,9.03,0,1
3001,CSE702,CSE,7,3,47.62,45.08,73.81,14.66,73.38,9.21,9.03,0,1
3001,CSE703,CSE,7,3,50.0,46.48,73.81,14.66,73.38,9.21,9.03,0,1
3001,CSE801,CSE,8,2,,,74.68,13.67,78.09,9.12,9.03,0,1
3001,CSE802,CSE,8,3,37.2,39.54,74.68,13.67,78.09,9.12,9.03,0,1
3001,CSE803,CSE,8,3,40.43,39.58,74.68,13.67,78.09,9.12,9.03,0,1
3001,CSE804,CSE,8,2,,,74.68,13.67,78.09,9.12,9.03,0,1
3001,CSE805,CSE,8,3,35.17,41.41,74.68,13.67,78.09,9.12,9.03,0,1
3002,CSE101,CSE,1,3,43.54,50.0,71.24,29.37,96.1,,,0,1
3002,CSE103,CSE,1,2,,,71.24,29.37,96.1,,,0,1
3002,CSE104,CSE,1,3,45.59,49.65,71.24,29.37,96.1,,,0,1
3002,CSE105,CSE,1,3,45.39,39.95,71.24,29.37,96.1,,,0,1
3002,CSE201,CSE,2,3,49.86,50.0,62.85,25.78,89.42,9.73,9.73,0,1
3002,CSE202,CSE,2,3,41.72,43.65,62.85,25.78,89.42,9.73,9.73,0,1
3002,CSE203,CSE,2,4,,,62.85,25.78,89.42,9.73,9.73,0,1
3002,CSE204,CSE,2,2,,,62.85,25.78,89.42,9.73,9.73,0,1
3002,CSE205,CSE,2,2,,,62.85,25.78,89.42,9.73,9.73,0,1
3002,CSE301,CSE,3,3,44.04,43.71,66.31,27.02,91.74,9.21,9.44,0,1
3002,CSE303,CSE,3,2,,,66.31,27.02,91.74,9.21,9.44,0,1
3002,CSE304,CSE,3,3,39.59,46.23,66.31,27.02,91.74,9.21,9.44,0,1
3002,CSE305,CSE,3,3,42.64,34.75,66.31,27.02,91.74,9.21,9.44,0,1
3002,CSE401,CSE,4,3,33.66,39.69,66.51,20.25,93.01,9.18,9.36,0,1
3002,CSE402,CSE,4,3,43.0,43.52,66.51,20.25,93.01,9.18,9.36,0,1
3002,CSE403,CSE,4,3,41.15,36.43,66.51,20.25,93.01,9.18,9.36,0,1
3002,CSE404,CSE,4,3,42.08,43.4,66.51,20.25,93.01,9.18,9.36,0,1
3002,CSE405,CSE,4,3,40.45,48.92,66.51,20.25,93.01,9.18,9.36,0,1
3002,CSE501,CSE,5,2,,,52.5,28.29,100.0,8.6,9.14,0,1
3002,CSE502,CSE,5,3,37.33,40.42,52.5,28.29,100.0,8.6,9.14,0,1
3002,CSE503,CSE,5,3,37.67,41.0,52.5,28.29,100.0,8.6,9.14,0,1
3002,CSE504,CSE,5,3,42.4,42.8,52.5,28.29,100.0,8.6,9.14,0,1
3002,CSE505,CSE,5,3,50.0,50.0,52.5,28.29,100.0,8.6,9.14,0,1
3002,CSE601,CSE,6,2,,,58.29,23.4,84.28,9.0,9.11,0,1
3002,CSE602,CSE,6,3,50.0,48.32,58.29,23.4,84.28,9.0,9.11,0,1
3002,CSE603,CSE,6,3,50.0,43.8,58.29,23.4,84.28,9.0,9.11,0,1
3002,CSE604,CSE,6,3,46.08,50.0,58.29,23.4,84.28,9.0,9.11,0,1
3002,CSE605,CSE,6,3,34.24,45.49,58.29,23.4,84.28,9.0,9.11,0,1
3002,CSE701,CSE,7,2,,,62.56,28.21,89.65,9.79,9.23,0,1
3002,CSE702,CSE,7,3,45.7,49.31,62.56,28.21,89.65,9.79,9.23,0,1
3002,CSE703,CSE,7,3,41.56,45.58,62.56,28.21,89.65,9.79,9.23,0,1
3002,CSE801,CSE,8,2,,,51.54,23.91,97.07,9.25,9.23,0,1
3002,CSE802,CSE,8,3,47.51,36.69,51.54,23.91,97.07,9.25,9.23,0,1
3002,CSE803,CSE,8,3,43.38,42.93,51.54,23.91,97.07,9.25,9.23,0,1
3002,CSE804,CSE,8,2,,,51.54,23.91,97.07,9.25,9.23,0,1
3002,CSE805,CSE,8,3,32.03,34.39,51.54,23.91,97.07,9.25,9.23,0,1
3003,CE101,CE,1,2,,,75.52,27.59,100.0,,,0,1
3003,CE102,CE,1,4,,,75.52,27.59,100.0,,,0,1
3003,CE103,CE,1,3,47.77,50.0,75.52,27.59,100.0,,,0,1
3003,CE104,CE,1,3,40.44,45.01,75.52,27.59,100.0,,,0,1
3003,CE105,CE,1,3,46.83,50.0,75.52,27.59,100.0,,,0,1
3003,CE201,CE,2,3,39.23,39.78,55.83,23.74,93.64,9.8,9.8,0,1
3003,CE202,CE,2,2,,,55.83,23.74,93.64,9.8,9.8,0,1
3003,CE203,CE,2,4,,,55.83,23.74,93.64,9.8,9.8,0,1
3003,CE204,CE,2,3,49.87,50.0,55.83,23.74,93.64,9.8,9.8,0,1
3003,CE205,CE,2,3,50.0,50.0,55.83,23.74,93.64,9.8,9.8,0,1
3003,CE301,CE,3,3,40.89,46.32,67.02,24.48,77.95,9.47,9.63,0,1
3003,CE302,CE,3,3,45.64,50.0,67.02,24.48,77.95,9.47,9.63,0,1
3003,CE303,CE,3,3,45.74,45.8,67.02,24.48,77.95,9.47,9.63,0,1
3003,CE304,CE,3,3,50.0,44.17,67.02,24.48,77.95,9.47,9.63,0,1
3003,CE401,CE,4,3,47.53,47.27,63.81,18.7,92.76,10.0,9.74,0,1
3003,CE402,CE,4,3,47.39,49.99,63.81,18.7,92.76,10.0,9.74,0,1
3003,CE403,CE,4,2,,,63.81,18.7,92.76,10.0,9.74,0,1
3003,CE404,CE,4,3,44.13,42.43,63.81,18.7,92.76,10.0,9.74,0,1
3003,CE502,CE,5,3,46.11,50.0,66.4,29.54,90.1,9.73,9.74,0,1
3003,CE503,CE,5,3,40.11,50.0,66.4,29.54,90.1,9.73,9.74,0,1
3003,CE504,CE,5,3,42.09,45.53,66.4,29.54,90.1,9.73,9.74,0,1
3003,CE505,CE,5,3,48.87,48.36,66.4,29.54,90.1,9.73,9.74,0,1
3003,CE601,CE,6,3,44.65,50.0,77.66,25.63,94.26,9.75,9.74,0,1
3003,CE602,CE,6,2,,,77.66,25.63,94.26,9.75,9.74,0,1
3003,CE603,CE,6,3,46.28,48.19,77.66,25.63,94.26,9.75,9.74,0,1
3003,CE604,CE,6,3,50.0,49.6,77.66,25.63,94.26,9.75,9.74,0,1
3003,CE605,CE,6,3,41.29,50.0,77.66,25.63,94.26,9.75,9.74,0,1
3003,CE702,CE,7,3,42.29,48.12,70.43,21.22,87.36,9.57,9.71,0,1
3003,CE703,CE,7,3,45.03,47.58,70.43,21.22,87.36,9.57,9.71,0,1
3003,CE704,CE,7,3,49.06,50.0,70.43,21.22,87.36,9.57,9.71,0,1
3003,CE801,CE,8,3,45.31,39.38,58.74,17.56,100.0,9.33,9.67,0,1
3003,CE802,CE,8,2,,,58.74,17.56,100.0,9.33,9.67,0,1
3003,CE803,CE,8,2,,,58.74,17.56,100.0,9.33,9.67,0,1
3003,CE804,CE,8,3,43.61,50.0,58.74,17.56,100.0,9.33,9.67,0,1
3003,CE805,CE,8,2,,,58.74,17.56,100.0,9.33,9.67,0,1
3004,CE301,CE,3,3,40.08,46.95,96.95,8.38,73.62,,,0,1
3004,CE302,CE,3,3,40.23,36.0,96.95,8.38,73.62,,,0,1
3004,CE303,CE,3,3,47.6,43.49,96.95,8.38,73.62,,,0,1
3004,CE304,CE,3,3,39.71,50.0,96.95,8.38,73.62,,,0,1
3004,CE401,CE,4,3,45.36,45.42,75.57,10.22,61.24,9.25,9.25,0,1
3004,CE402,CE,4,3,45.2,34.37,75.57,10.22,61.24,9.25,9.25,0,1
3004,CE403,CE,4,2,,,75.57,10.22,61.24,9.25,9.25,0,1
3004,CE404,CE,4,3,30.74,28.47,75.57,10.22,61.24,9.25,9.25,0,1
3004,CE502,CE,5,3,34.58,37.99,83.92,18.87,61.96,8.27,8.78,0,1
3004,CE503,CE,5,3,41.57,38.14,83.92,18.87,61.96,8.27,8.78,0,1
3004,CE504,CE,5,3,35.72,33.89,83.92,18.87,61.96,8.27,8.78,0,1
3004,CE505,CE,5,3,28.14,26.07,83.92,18.87,61.96,8.27,8.78,0,1
3004,CE601,CE,6,3,33.93,38.92,63.43,12.59,69.23,8.0,8.51,0,1
3004,CE602,CE,6,2,,,63.43,12.59,69.23,8.0,8.51,0,1
3004,CE603,CE,6,3,33.23,26.75,63.43,12.59,69.23,8.0,8.51,0,1
3004,CE604,CE,6,3,34.49,32.65,63.43,12.59,69.23,8.0,8.51,0,1
3004,CE605,CE,6,3,41.69,34.47,63.43,12.59,69.23,8.0,8.51,0,1
3004,CE702,CE,7,3,45.34,47.44,96.31,22.47,74.77,7.64,8.27,0,1
3004,CE703,CE,7,3,41.55,35.14,96.31,22.47,74.77,7.64,8.27,0,1
3004,CE704,CE,7,3,39.93,42.37,96.31,22.47,74.77,7.64,8.27,0,1
3004,CE801,CE,8,3,29.44,26.1,79.7,10.13,75.34,9.0,8.38,0,1
3004,CE802,CE,8,2,,,79.7,10.13,75.34,9.0,8.38,0,1
3004,CE803,CE,8,2,,,79.7,10.13,75.34,9.0,8.38,0,1
3004,CE804,CE,8,3,34.05,35.95,79.7,10.13,75.34,9.0,8.38,0,1
3004,CE805,CE,8,2,,,79.7,10.13,75.34,9.0,8.38,0,1
3005,ECE302,ECE,3,2,,,84.34,12.48,81.45,,,0,1
3005,ECE304,ECE,3,4,,,84.34,12.48,81.45,,,0,1
3005,ECE305,ECE,3,3,50.0,48.38,84.34,12.48,81.45,,,0,1
3005,ECE402,ECE,4,3,44.27,41.0,64.29,10.32,70.43,10.0,10.0,0,1
3005,ECE403,ECE,4,3,46.72,50.0,64.29,10.32,70.43,10.0,10.0,0,1
3005,ECE404,ECE,4,3,39.51,35.26,64.29,10.32,70.43,10.0,10.0,0,1
3005,ECE405,ECE,4,3,48.49,48.34,64.29,10.32,70.43,10.0,10.0,0,1
3005,ECE501,ECE,5,3,46.84,50.0,70.19,13.17,69.05,9.25,9.57,0,1
3005,ECE502,ECE,5,3,34.96,39.93,70.19,13.17,69.05,9.25,9.57,0,1
3005,ECE503,ECE,5,2,,,70.19,13.17,69.05,9.25,9.57,0,1
3005,ECE504,ECE,5,3,46.9,48.87,70.19,13.17,69.05,9.25,9.57,0,1
3005,ECE505,ECE,5,3,50.0,50.0,70.19,13.17,69.05,9.25,9.57,0,1
3005,ECE601,ECE,6,3,50.0,50.0,73.83,17.29,84.75,9.79,9.66,0,1
3005,ECE602,ECE,6,3,40.17,48.25,73.83,17.29,84.75,9.79,9.66,0,1
3005,ECE603,ECE,6,2,,,73.83,17.29,84.75,9.79,9.66,0,1
3005,ECE604,ECE,6,3,42.16,48.23,73.83,17.29,84.75,9.79,9.66,0,1
3005,ECE701,ECE,7,2,,,83.67,14.72,67.5,9.73,9.67,0,1
3005,ECE702,ECE,7,3,50.0,46.44,83.67,14.72,67.5,9.73,9.67,0,1
3005,ECE703,ECE,7,3,50.0,49.09,83.67,14.72,67.5,9.73,9.67,0,1
3005,ECE704,ECE,7,2,,,83.67,14.72,67.5,9.73,9.67,0,1
3005,ECE705,ECE,7,2,,,83.67,14.72,67.5,9.73,9.67,0,1
